genes	MYCNneg_RUNX1t1Het_Rep1	MYCNneg_RUNX1t1Het_Rep2	MYCNneg_RUNX1t1Het_Rep3	MYCNneg_RUNX1t1Hom_Rep1	MYCNneg_RUNX1t1Hom_Rep2	MYCNneg_RUNX1t1Hom_Rep3	MYCNneg_RUNX1t1Hom_Rep4	MYCNpos_RUNX1t1Het_Rep1	MYCNpos_RUNX1t1Het_Rep2	MYCNpos_RUNX1t1Hom_Tumour_Rep1	MYCNpos_RUNX1t1Hom_Tumour_Rep2	MYCNpos_RUNX1t1Hom_Tumour_Rep3	MYCNpos_RUNX1t1Hom_Tumour_Rep4	MYCNpos_RUNX1t1Hom_Rep1	MYCNpos_RUNX1t1Hom_Rep2	MYCNpos_RUNX1t1Hom_Rep30610005C13Rik	0	0	1.06	0	0	0.92	0	0	0.21	0	0	8.14	0.11	0	0.38	0.21
Gm10421	0	0	0	0	0	0	0	0	0.61	0.43	0.15	0	0	0.31	0	0
Gm10432	0.99	1.21	0.36	0.99	0.5	0.68	1.33	0.93	0.73	0.27	0.3	1.01	0.68	1	0.62	1.3
Gm10433	0	0.31	0.05	0.11	0	0.14	0.12	0.1	0.74	0.81	0.08	1.61	0.91	0.43	0.15	0.46
Gm10436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10440	0	0.08	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0
Gm10445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1045	0	1.01	1.61	1.08	0	0.61	1.44	0	0	0	0	0	0.09	0	1.64	0.79
Gm10451	1.73	0.71	0.47	2.57	0.85	0.12	1.8	0.53	1.96	20.6	3.87	21.72	22.33	2.59	0	1.28
Gm10466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10471	1.58	3.81	3.41	2.19	0.67	1.61	2.3	4.17	4.79	0.04	0.03	0	0.02	0.46	0.88	1.24
Gm10486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10494	0	0.03	0	0	0.16	0.07	0	0	0	0	0	0	0.04	0	0	0
Gm10509	8.44	5.03	5.25	5.12	9.46	5.45	6.03	7.23	9.53	3.72	3.35	2.98	2.86	4.4	4.93	5.26
Gm10510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10512	0.2	0.43	0	0	0	0	0	0	0	0	0.1	0	0	0.2	0	0.26
Gm10516	4.36	4.97	4.66	6.82	1.5	2.98	4.71	3.25	5.3	0.96	0.02	0.81	0.49	1.2	3.68	2.86
Gm10532	1.69	4.28	4.81	0.67	0.71	2.54	4.49	2.29	1.75	2.48	0.99	2.4	1.96	1.15	2.96	3.5
Gm10536	0	0.02	0.1	0.28	0	0.25	0.05	0	0	0.03	0	0	0.01	0.24	0.14	0.06
Gm10538	0.23	1.29	0.58	1.15	0	0	0.3	1.28	1.58	3.75	3.39	3.93	1.84	3.81	1.04	2.62
Gm10548	0.71	0.34	0.17	0.55	2.67	0.59	0.33	1.17	0.23	0.53	0.3	0.4	0.02	0.79	0.3	0.9
Gm10549	0.15	0.36	0.49	0.23	0.15	0.03	0.12	0.21	0.22	0.08	0	0.16	0.04	0.15	0.44	0.12
Gm10556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0
Gm10560	2.82	5.05	4.19	6.19	3.38	3.57	4.33	7.13	7.85	2.35	0.84	0.92	0.69	3.43	1.85	3.14
Gm10578	0	0.1	0.06	0.14	0.43	0.44	0.3	0.07	0.56	0.87	0.04	0.02	0	0.57	0.55	0.23
Gm10584	2.84	5.39	5.2	2.83	5.11	3.73	3.9	2.57	3.8	0.17	0.2	0.22	0.18	1.19	5.77	3
Gm10591	1.33	0	0.56	2.71	2.85	0	0	0.57	0	0	0	0	0	0	0	0
Gm10619	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0
Gm10635	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0.03	0
Gm10636	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10638	3.7	2.72	2.32	5.68	2.17	2.11	3.96	5.16	4.62	0.53	0.8	0.51	0.47	2.19	2.78	1.03
Gm10639	0	0	0.32	0	0	0	0	0	0	0	0	0.68	0	0.15	0	0
Gm10640	0	0	0.35	0	0.63	0.18	0.16	0	0	0	0	0	0.05	0	0	0.74
Gm10649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10653	0.55	0.41	1.2	0.62	1.09	0	0.21	0.87	0.4	0.6	0.89	0.46	0.24	0.22	0.98	0.43
Gm10658	1.06	2.86	1.92	1.47	2.09	0.73	3.29	1.55	1.64	1.18	0.57	3.51	1.16	1.9	0.1	2.9
Gm10662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10677	2.03	2.68	1.64	1.11	0.4	1.47	1.73	1.7	1.69	3.55	0.57	1.65	0.44	3.76	3	3.31
Gm10681	0.13	0	0	0	0.13	0.12	0	0	0	0	0.24	0.14	0.34	0.81	0	0
Gm10684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10714	0	0	0.24	0	0	0	0.33	0	0	0.31	0	0.1	0	0	0.14	0
Gm10731	0	0.03	0.25	0	0.11	0	0	0.6	0	0.07	0.54	0	0	0	0.45	0.16
Gm10732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10767	0.93	0.29	0.39	0.5	0.27	0.23	0.45	0.12	0.52	0.43	0.03	0.32	0.17	0.27	0.64	1
Gm10768	2.51	0.91	0.93	1.35	0.42	2.39	1.23	2.13	0.61	0.04	0	2.66	0	0	0.75	1.16
Gm10778	3.06	2.63	2.84	3.23	2.65	2.63	2.32	3.05	3.18	3.11	3.46	3.51	3.95	4.44	2.1	4.37
Gm10782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10785	1.15	0.42	0.43	0.13	0.38	1.01	1.4	1.78	1	0.5	2.26	1.26	2.15	2.96	1.82	1.37
Gm10787	0	0.57	0	0.57	0	0	0	0	0.56	0.1	0.04	0.05	0.26	0	0	0
Gm10789	0.3	0.33	0.19	0.26	0.13	0.08	0.02	0.24	0.98	2.12	1.45	1.74	1.14	1.96	0	1.03
Gm10790	0.13	0	0	0	1.29	0	0.15	0.24	0	0	0	0	0	0	0	0.13
Gm10791	1.33	0.38	0.56	1.19	0.79	1.16	0.6	0.62	0.65	1.98	2.14	1.98	0.68	3.34	1.51	0.99
Gm10804	0.9	0.21	0	1.49	1.77	0.13	0.55	0.55	0	0	0.22	0	0	0	0	0.28
Gm10814	0.65	0.75	0.88	0.33	0.76	0.34	0.54	1.21	0.21	0	0	0	0	0.11	0.88	0.78
Gm10823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10825	0.04	0.03	0.3	0.31	3.32	0.29	0.37	0.08	0	0.02	0.02	0	0.07	0.04	0.17	0.13
Gm10845	0.06	0.09	0	0.06	0	0	0	0.11	0	0.26	0	0.02	0	0	0.03	0.06
Gm10857	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10863	0.86	0.89	0.85	0.42	0.84	2.13	1.53	1.55	1.64	0	0	0	0	0	3.44	1.32
Gm10865	1.2	0	0	0	1.17	1.83	0.14	1.81	0	0.27	0.19	0.26	0.19	0.79	0.72	0.12
Gm10872	0	0	0	0	0	0	0	0.24	0	0	0	0.08	0.45	0	0	0
Gm10921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10941	4.02	0.28	0.64	1.19	0.78	3	2.01	2.9	3.84	0.13	0.19	0.13	0.29	3.18	0.18	1.61
Gm1110	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
Gm11110	0.72	0.34	0.2	0.48	1.42	0.31	0.8	0	0.23	0.75	1.42	1.43	4.35	0.24	2.33	1.99
Gm11127	0	0	0	0	1.73	0.3	0	0.32	0.51	0.18	0.04	0	0	0.17	0	0
Gm11128	0.17	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0
Gm11149	0.91	2.15	0.38	0.72	0.54	1.1	0.88	2.85	0.71	2.42	0.68	1.34	0.64	2.92	0.17	1.29
Gm11166	0.13	0.24	0.59	0	0	0.88	0.66	1.41	3.67	1.19	20.13	14.21	21.7	10.31	0	3.06
Gm11186	0.2	0.07	0	0	0	0.78	0.37	0.37	0.78	0	0.05	0	0.45	0.6	0.19	0.84
Gm11190	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12
Gm11201	0.48	0.8	1.2	0.42	1.09	1.53	0.93	0.85	0.66	0.44	0.45	0.27	0.27	0.61	0.73	0.88
Gm11213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0
Gm1123	0	0	0.36	0.17	0	0	0.26	0	0	0.06	0	0.06	0.43	0	0.16	0
Gm11236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11346	0	0.08	0.27	0	21.93	1.11	0.48	0.4	0	0.15	3.68	3.79	2.04	1.08	0.6	0.48
Gm11351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1141	0	0.11	0.67	0.2	0.1	0.13	0	0.18	0.29	0.18	0.02	0	0.23	0.69	0.05	0.32
Gm11413	1.7	0.78	2	1.23	0.61	0.74	1.22	0.57	0.75	10.64	4.29	6.54	7.33	1.24	2.11	0.9
Gm11423	0	1.75	3.94	0.42	0.83	0.69	1.51	0.38	4.1	0.42	1.69	1.75	3.19	1.72	0.56	0.77
Gm11426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11437	0	0	0.08	0	0	0	0	0.53	0	0.27	0	1.27	0	0	0	0.61
Gm11468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11517	0	0.15	1.35	0.84	2.49	0.7	1.06	0.39	5.3	1.99	3.24	2.71	1.74	1.69	0	1.71
Gm11529	0.31	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0.1
Gm11538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
Gm11541	0.13	0	0	0	0.39	0.34	0	0	0	0	0	0	0.03	0	0	0.04
Gm11544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11545	0	0	0	0	0.31	0.03	0.29	0	0.08	0	0.04	0.05	0.02	0	0.04	0.03
Gm11548	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0
Gm11549	12.54	16.77	22.42	11.51	0.85	9.42	4.06	2.76	5.58	0	0	0.03	0	0.77	18.39	14.27
Gm11554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11565	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0
Gm11567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11627	0.43	0.74	1.03	1.7	1.26	2.5	0.62	0.39	0.41	0	0	0	0	0	0.58	2.52
Gm11651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0
Gm11665	0	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11681	0	0	1.83	0	0	1.27	0	0	0	0	0	0	0	0	0.27	0
Gm11696	0.37	1.47	1.05	0.37	2.91	1.46	1.88	1.04	1.17	0.86	0.67	0.46	0.25	0.3	1.47	1.1
Gm11710	7.41	0	0.5	0	12.67	7.79	1.49	0	2.54	0.44	9.01	0.45	2.29	0	0	0
Gm11711	7.41	0	0.5	0	12.67	7.79	1.49	0	2.54	0.44	9.01	0.45	2.29	0	0	0
Gm11715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11733	0.45	0.1	0	0.27	0	0.08	0.21	0.42	0.36	0.39	0	0	0.05	0.27	0.22	0.3
Gm11744	2.02	0.59	1.77	3.99	1.98	3.11	6.34	3.37	6.16	0.34	0.24	0	0	1.34	4.88	0.21
Gm11747	0	0	0	0.34	0.3	0.41	0.18	0	0	0	0	0	0.31	0	0.17	0.12
Gm11757	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
Gm11758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11780	0	0	0.11	0	0	0	0.05	0	0	0	0	0	0	0	0	0.04
Gm11837	2.63	3.2	0.28	1.83	1.22	0.28	1.8	3.98	1.3	10.07	11.93	5.62	6.26	5.47	0.78	3.85
Gm11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11944	0.3	0.42	0.37	0	0	0	0.99	0.27	1.74	0.62	0.88	0.49	0.44	0.9	0.14	0.85
Gm11961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11974	10.76	1.27	1.88	2.11	1.56	3.91	4.32	1.44	3.57	23.2	17.36	25.22	29.53	9	7.02	9.56
Gm11978	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0
Gm11981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11985	0	0	0	0	0.24	0	0	0	0	0	0.43	0	0.18	0	0	0
Gm11992	1.57	0.54	0.74	1.39	1.04	0.42	0.5	2.11	0.6	0.03	0	0.03	0	0.09	0.71	0.31
Gm12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12018	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0
Gm12060	2.78	1.09	1.12	0	1.7	0.29	0.25	2.21	0.33	1.06	0	0.45	1.02	1.04	0.94	0.87
Gm12070	62.87	43.53	28.34	78.38	47	23.31	32.29	82.39	65.24	30.16	23.96	22.38	24.68	53.37	30.57	32.19
Gm12108	0.08	0	0	0	0.08	0	0.03	0	0.08	0	0	0	0	0.08	0.11	0.08
Gm12128	0	0.05	0.18	0	0.07	0	0	0.07	0.07	0	0	0	0	0	0	0
Gm12130	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0
Gm12159	0	0.28	0	0	0.31	0	0.29	0	0.3	0	0	0	0	0	0.22	0
Gm12169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12185	0.07	0.07	0.03	0	2.5	0.02	0	0.17	0	0	0.03	0.04	0	0	0.05	0.01
Gm12191	319.21	252.36	315.21	218.41	762.24	369.98	371.93	205.52	240.92	732.22	721.88	603.25	772.11	326.87	518.88	598.7
Gm12216	0.83	0.52	2.48	1.03	4.91	2.23	2.69	3.23	2.41	0.22	0.26	0	0.16	0	2.79	1.39
Gm12238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12250	0.08	0.31	0.62	0.76	8.4	0.57	0.32	1.49	0.3	0.33	3.25	0.55	0.65	0.31	0.37	0.15
Gm12253	0	0	0	0	0.33	0.22	0	0	0	0	0	0.06	0	0	0	0
Gm12295	0	0	0	0	0.19	0	0	0.18	0.13	0	0.02	0	0	0	0	0
Gm12298	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12338	53.67	38.94	46.93	68	80.37	40.73	49.5	59.7	73.05	37.45	45.56	33.97	46.28	60.16	68.96	49.37
Gm12359	3.44	0.83	1.4	1.78	3.54	2	1.55	2.89	3.97	4.22	2.53	4.03	2.46	5.23	2.17	4.95
Gm12409	0	0.16	0	0	0	1.53	0	0	0	0	0	0.15	0.66	0	0	0
Gm12440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12504	0.47	0.45	0.28	0.38	1.23	0.58	0.9	1.05	0.56	1.11	0.38	0.97	0.44	1.71	0.5	1.3
Gm12505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12522	0.09	1.03	0.18	0.17	0.6	0.3	0.1	0.48	0.84	0.95	0.67	1.26	1.67	0.69	0.29	0.45
Gm12530	0	0.09	0	0	0	0	0.28	0.11	0	0	0	0	0	0	0	0.04
Gm12596	0	0	0	0.54	0.36	0.08	0.07	0	1.41	0	0.05	0.06	0	0	0	0.35
Gm12603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12657	2.09	4.08	6.48	2.58	8.73	5.69	3.86	3.07	5.29	10.45	6.58	8.69	8.13	3.38	4.1	6.15
Gm12669	245.11	225.9	247.16	270.96	192.83	232.74	254.63	227.96	262.99	283.27	341.58	335.73	398.77	270.92	256.76	257.68
Gm12695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12709	0.45	0.69	0.33	1.24	0.34	2.13	1.06	0.52	1.88	0.44	0	0.19	0.03	0.57	0.05	1.03
Gm12718	0	0	0	0	0	0	0	0	0	0	0.4	0.22	0	0	0	0
Gm12789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm128	0.31	0.33	0.13	0	0.46	0.47	0.46	0.14	0	0.05	0	0.15	0	0.77	0.29	0.3
Gm12830	0	0.23	0.08	0.36	0.09	0.32	0	0.34	0.09	0	0	0	0	0	0	0.12
Gm12866	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0
Gm12886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12942	2.52	1.87	1.3	1.25	6.63	1.9	2.02	3.86	3.06	4.01	1.3	2.51	1.31	5.45	2.05	2.42
Gm12992	0.55	0.74	0.49	0.76	1.1	0.83	0.94	1.26	0.61	1.87	1.29	1.3	1.59	2.25	0.98	1.9
Gm13003	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0
Gm13023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56
Gm13031	0	0.29	0	0	1.09	0.7	0	0	0	0	0	0	0	0	0	0
Gm13032	0	0.08	0.05	0.32	0	0.42	0.08	0	0	0	0	0	0	0	0.24	0.03
Gm13034	0.39	0.36	0.82	0	0	0.22	0.15	0.18	0	0.28	0.36	0.27	1.14	0.4	0.13	0.57
Gm13040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13051	0	0.03	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
Gm13057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13088	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13090	0	0	0	0	0	0	0	0	1.08	0.25	0.45	0.36	0.54	0	0	0
Gm13102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13124	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0
Gm13125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13139	7.8	5.47	7.81	8.83	10.9	5.18	6.12	7.2	9.08	6.08	3.73	4.53	4.5	6.32	6.85	7.45
Gm13152	0.94	0.27	1.17	0.19	1.86	2.2	1.12	1.56	0.92	0	0	0	0	0.38	2.73	1.21
Gm13154	0	0.11	0.06	0.07	0.51	0.71	0.03	0	0.07	0	0.04	0.05	0	0	0.03	0.12
Gm13157	3.31	2.5	2.65	1.74	8.99	1.86	1.84	1.83	1.89	0	0.22	0.13	0.27	0.3	1.85	2.38
Gm13177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13178	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0
Gm13212	0.16	0.06	0.15	0	6.85	0.43	0	0.5	0.47	0.42	0.25	0	0.13	0	0.88	0.05
Gm1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13238	2.12	1.97	4.41	4.89	1.38	4.89	4.47	4.18	4.08	0	0	0.11	0	0.35	3.51	1.43
Gm13242	0	0	0.05	0	0.16	0.13	0	0	0.1	0	0	0	0	0	0	0.07
Gm13247	0.35	0.15	0.2	0.14	0.3	0	0.24	0.06	0.07	0.07	0	0	0.04	0	0.19	0.14
Gm13251	1.25	0.6	0.99	1.74	2.45	0.44	2.08	0.64	0.53	0.14	0.29	0	0.77	1.05	1.24	1.75
Gm13271	0.61	0	0	0	0	1.96	0	1.09	0	0	0	0	0	0	0	0
Gm13272	0	1.16	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0.21
Gm13275	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0
Gm13276	0	0.06	0	0.08	0	0	0	0	0	0	0	0	0	0.15	0	0
Gm13277	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0.15	0	0.2
Gm13278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13279	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0
Gm13283	0	0	0.8	0.98	0	0.83	0.24	0	0	0	0	0.54	0	0	0.45	0
Gm13285	0	0	0	1.99	0.59	0	0	0	0	0	0	0	0	0	0	0
Gm13286	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0.18
Gm13287	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm13288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13289	0	0	0	0	0.13	0.06	0	0	0	0	0	0	0.16	0	0	0
Gm13290	0	0	0	0	0.13	0.06	0	0	0	0	0	0	0.16	0	0	0
Gm13293	0	0	0	0	0.68	0.06	0	0	0	0.15	0	0.23	0	0.28	0	0
Gm13304	1.33	0	0.56	2.71	2.85	0	0	0.57	0	0	0	0	0	0	0	0
Gm13305	0	0.08	0.33	0.43	0.67	0.1	0.06	0	0.06	0	0	0	0	0	0.07	0
Gm13306	0.53	1.14	0.65	0.74	0.72	2.76	1.23	0.5	2.49	3.93	1.28	3.65	0.81	1.8	1.73	3.31
Gm13308	0	0	1.99	3.15	0	6.69	10.93	1.19	2.3	3.12	0	3.18	1.98	0	11.21	1.9
Gm13315	0	0.12	0.23	0	0.32	0.95	0.2	0.2	1.7	0.65	0.66	0.7	0.74	1.95	0	1.34
Gm13363	62.32	68.69	62.09	60.86	44.02	58.93	68.75	49.45	60.32	71.29	63.41	63.2	62.04	80.52	95.53	85.67
Gm13375	21.23	21.26	21.26	21.29	11.59	13.72	25.32	15.34	24.25	9.42	9.62	9.99	8.92	20.44	26.98	23.84
Gm13446	7.65	6.91	7.32	8.05	4.59	6.45	5.71	7.58	9.04	0	0.4	0.5	0.11	3.68	4.24	2.87
Gm13483	1.18	2.55	1.62	0.78	0.77	1.95	1.43	2.16	0.38	0.26	0	0.63	0.1	0.8	1.36	1.52
Gm13490	0.17	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0
Gm13497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13498	0	0.04	0	0	0.29	0	0.07	0	0	0	0.02	0.17	0.03	0	0	0
Gm13539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13544	0	0.16	0	0	0	0.03	0.05	0	0	0.2	3.78	3.56	2.9	0	0.53	0.05
Gm13546	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0
Gm13547	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0
Gm13580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13582	0.7	0.14	0.3	0.08	0.08	0.48	0.42	0.14	0.38	0	0	0	0	0	0.26	0.05
Gm136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13629	0	0.18	0.07	0.17	0	0.15	0.26	0	0.17	0	0.17	0.12	0.3	0.69	0.24	0.66
Gm13710	0	0.22	0.13	0	4.39	0	0	0	0	0.33	0.77	0	0.63	0	0	0
Gm13749	1.42	0.68	0.73	0	0.47	1.58	1.72	1.02	0.62	0.06	0.2	0.48	0	0.63	0.52	1.63
Gm13752	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0
Gm13769	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13807	0.36	0.38	1.49	0	1.95	0	0.93	0	0	0	0.13	0.12	0	0	0.25	0.34
Gm13830	0.83	1.54	1.29	0.83	0.45	1.41	0.95	1.34	1.49	1	0.87	0.7	0.97	1.6	0.69	1.91
Gm13871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13889	63.49	55.22	56.65	92.03	60.41	51.01	62.38	80.84	85.13	19.4	85.22	103.54	79.02	61.37	39.64	63.65
Gm13944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13985	0	0.06	0	0	0	0	0.06	0	0	0	0	0	0	0	0.08	0
Gm13986	0.23	0.02	0	0	0	0.13	0.22	0.49	0.11	0.1	0	0.02	0	0	0	0.04
Gm14005	0.65	0.65	3.55	0	4.61	0.78	0.67	1	1.88	1.62	2.24	1.7	1.27	0.15	1.25	2.24
Gm14015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
Gm14023	0	0.88	0	0	0.13	0.54	0.18	0.23	0	0.13	0.11	0	0.29	1.08	0	0.09
Gm14057	6.93	6.37	8.95	6.61	3.91	6.68	7.89	4.96	6.07	6.34	2.16	2.21	1.04	7.56	7.7	7.13
Gm14085	0	0	0	0	1.25	0	0	0	0	0.16	0	0	0	0	0	0
